price;build_year;year;road_name;bon;bu;gungu;serial;gr_code;road_code;bgd;bgd_bon;bgd_bu;bgd_sigungu;bgd_emd;bgd_gibun;apt_name;month;day;serial2;size;gibun;area_code;floor;price_by_area;deal_ymd
153000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;10;4;11710-6346;59,9600;19;11710;19;8420;2019-10-04
190000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;10;4;11710-6249;84,9900;22;11710;8;7377;2019-10-04
145000;1983;2019;백제고분로18길;00030;00000;11710;01;0;4169170; 잠실동;0320;0000;11710;10100;1;우성4차;10;5;11710-160;115,8300;320;11710;1;4131;2019-10-05
192500;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;10;5;11710-6346;84,8000;19;11710;18;7491;2019-10-05
158000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;10;5;11710-6346;59,9600;19;11710;16;8695;2019-10-05
156000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;10;5;11710-6346;59,9600;19;11710;7;8585;2019-10-05
186000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;10;5;11710-6249;84,9900;22;11710;20;7222;2019-10-05
201000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;10;5;11710-6249;84,9900;22;11710;18;7804;2019-10-05
195000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;10;5;11710-6028;114,7000;35;11710;25;5610;2019-10-05
202000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;10;5;11710-5957;116,1900;44;11710;9;5737;2019-10-05
190000;2005;2019;올림픽로;00212;00000;11710;01;0;3123023; 잠실동;0040;0000;11710;10100;1;갤러리아팰리스;10;7;11710-281;176,0340;40;11710;15;3561;2019-10-07
184000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;10;7;11710-6249;84,9900;22;11710;9;7144;2019-10-07
187500;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;10;7;11710-6249;84,9900;22;11710;13;7280;2019-10-07
235000;2005;2019;올림픽로;00212;00000;11710;01;0;3123023; 잠실동;0040;0000;11710;10100;1;갤러리아팰리스;10;7;11710-281;162,4190;40;11710;42;4774;2019-10-07
298000;1986;2019;올림픽로4길;00015;00000;11710;01;0;4169439; 잠실동;0086;0000;11710;10100;1;아시아선수촌아파트;10;8;11710-158;151,0080;86;11710;12;6512;2019-10-08
195000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;10;8;11710-6346;84,8000;19;11710;15;7588;2019-10-08
188500;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;10;8;11710-6249;84,9900;22;11710;25;7319;2019-10-08
149200;1983;2019;백제고분로18길;00030;00000;11710;01;0;4169170; 잠실동;0320;0000;11710;10100;1;우성4차;10;8;11710-160;115,8300;320;11710;7;4250;2019-10-08
210000;2005;2019;올림픽로;00212;00000;11710;01;0;3123023; 잠실동;0040;0000;11710;10100;1;갤러리아팰리스;10;9;11710-281;176,0340;40;11710;21;3936;2019-10-09
160000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;10;9;11710-6346;59,9600;19;11710;11;8805;2019-10-09
195000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;10;9;11710-6346;84,8000;19;11710;15;7588;2019-10-09
83000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;10;9;11710-6249;27,6800;22;11710;6;9895;2019-10-09
240000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;10;9;11710-6249;124,2200;22;11710;11;6375;2019-10-09
180000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;10;9;11710-6028;84,9500;35;11710;22;6992;2019-10-09
182000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;10;10;11710-6249;84,9900;22;11710;4;7066;2019-10-10
154000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;10;10;11710-6346;59,9600;19;11710;7;8475;2019-10-10
240000;1986;2019;올림픽로4길;00015;00000;11710;01;0;4169439; 잠실동;0086;0000;11710;10100;1;아시아선수촌아파트;10;11;11710-158;99,3850;86;11710;4;7969;2019-10-11
185000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;10;11;11710-6346;84,9700;19;11710;6;7184;2019-10-11
190000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;10;11;11710-6346;84,8000;19;11710;9;7393;2019-10-11
198200;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;10;11;11710-164;76,5000;27;11710;11;8549;2019-10-11
244500;1986;2019;올림픽로4길;00015;00000;11710;01;0;4169439; 잠실동;0086;0000;11710;10100;1;아시아선수촌아파트;10;12;11710-158;99,3850;86;11710;9;8118;2019-10-12
160000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;10;12;11710-6346;59,9600;19;11710;25;8805;2019-10-12
250000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;10;12;11710-6346;119,9300;19;11710;23;6879;2019-10-12
185000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;10;12;11710-6346;84,8000;19;11710;14;7199;2019-10-12
159000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;10;12;11710-6346;59,9600;19;11710;13;8750;2019-10-12
190000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;10;12;11710-6346;84,8800;19;11710;13;7386;2019-10-12
175000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;10;12;11710-6028;84,8300;35;11710;13;6807;2019-10-12
210000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;10;12;11710-6028;114,7000;35;11710;22;6041;2019-10-12
200000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;10;12;11710-6028;114,7000;35;11710;26;5754;2019-10-12
199500;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;10;12;11710-164;76,5000;27;11710;9;8605;2019-10-12
198560;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;10;12;11710-164;76,5000;27;11710;13;8565;2019-10-12
207000;1981;2019;올림픽로4길;00042;00000;11710;01;0;4169439; 잠실동;0101;0001;11710;10100;1;우성아파트;10;12;11710-159;136,3400;101-1;11710;6;5010;2019-10-12
169000;1981;2019;올림픽로4길;00042;00000;11710;01;0;4169439; 잠실동;0101;0001;11710;10100;1;우성아파트;10;13;11710-159;96,6500;101-1;11710;7;5770;2019-10-13
220425;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;10;13;11710-164;82,6100;27;11710;9;8805;2019-10-13
230000;1986;2019;올림픽로4길;00015;00000;11710;01;0;4169439; 잠실동;0086;0000;11710;10100;1;아시아선수촌아파트;10;14;11710-158;99,3850;86;11710;1;7636;2019-10-14
195000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;10;14;11710-6346;84,8000;19;11710;24;7588;2019-10-14
197000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;10;14;11710-6346;84,8000;19;11710;11;7666;2019-10-14
89000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;10;14;11710-6249;27,6800;22;11710;32;10610;2019-10-14
167000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;10;14;11710-5957;84,8200;44;11710;16;6497;2019-10-14
173500;2005;2019;올림픽로;00212;00000;11710;01;0;3123023; 잠실동;0040;0000;11710;10100;1;갤러리아팰리스;10;14;11710-281;151,6330;40;11710;22;3775;2019-10-14
198560;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;10;14;11710-164;76,5000;27;11710;3;8565;2019-10-14
145000;1981;2019;올림픽로4길;00042;00000;11710;01;0;4169439; 잠실동;0101;0001;11710;10100;1;우성아파트;10;14;11710-159;80,7600;101-1;11710;1;5924;2019-10-14
234000;1981;2019;올림픽로4길;00042;00000;11710;01;0;4169439; 잠실동;0101;0001;11710;10100;1;우성아파트;10;15;11710-159;160,7400;101-1;11710;3;4804;2019-10-15
189000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;10;15;11710-6249;84,9900;22;11710;25;7338;2019-10-15
173000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;10;15;11710-6249;84,9900;22;11710;2;6717;2019-10-15
248000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;10;15;11710-6249;124,2200;22;11710;24;6588;2019-10-15
149000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;10;15;11710-5957;59,9700;44;11710;14;8199;2019-10-15
118500;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;10;15;11710-164;76,5000;27;11710;10;5111;2019-10-15
201000;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;10;15;11710-164;76,5000;27;11710;12;8670;2019-10-15
210000;1981;2019;올림픽로4길;00042;00000;11710;01;0;4169439; 잠실동;0101;0001;11710;10100;1;우성아파트;10;15;11710-159;136,3400;101-1;11710;8;5082;2019-10-15
288000;1986;2019;올림픽로4길;00015;00000;11710;01;0;4169439; 잠실동;0086;0000;11710;10100;1;아시아선수촌아파트;10;16;11710-158;134,4850;86;11710;10;7066;2019-10-16
198000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;10;16;11710-6346;84,8000;19;11710;14;7705;2019-10-16
197000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;10;16;11710-6346;84,8000;19;11710;16;7666;2019-10-16
210000;1981;2019;올림픽로4길;00042;00000;11710;01;0;4169439; 잠실동;0101;0001;11710;10100;1;우성아파트;10;17;11710-159;131,0800;101-1;11710;9;5286;2019-10-17
180000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;10;17;11710-6346;84,8000;19;11710;6;7004;2019-10-17
148000;1983;2019;백제고분로18길;00030;00000;11710;01;0;4169170; 잠실동;0320;0000;11710;10100;1;우성4차;10;18;11710-160;115,8300;320;11710;6;4216;2019-10-18
245000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;10;18;11710-6346;119,9300;19;11710;9;6741;2019-10-18
160000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;10;18;11710-6346;59,9600;19;11710;16;8805;2019-10-18
228000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;10;18;11710-6249;124,2200;22;11710;4;6056;2019-10-18
227000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;10;18;11710-6028;149,4500;35;11710;4;5012;2019-10-18
198560;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;10;18;11710-164;76,5000;27;11710;9;8565;2019-10-18
222000;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;10;18;11710-164;82,5100;27;11710;12;8878;2019-10-18
198425;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;10;19;11710-164;76,5000;27;11710;11;8559;2019-10-19
183000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;10;19;11710-6249;84,9900;22;11710;5;7105;2019-10-19
156000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;10;19;11710-6028;59,8800;35;11710;7;8597;2019-10-19
175500;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;10;19;11710-5957;84,8200;44;11710;15;6827;2019-10-19
203560;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;10;19;11710-164;76,5000;27;11710;10;8781;2019-10-19
201560;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;10;19;11710-164;76,5000;27;11710;12;8694;2019-10-19
175000;1981;2019;올림픽로4길;00042;00000;11710;01;0;4169439; 잠실동;0101;0001;11710;10100;1;우성아파트;11;1;11710-159;96,0400;101-1;11710;3;6013;2019-11-01
200000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;11;1;11710-6346;84,8000;19;11710;14;7783;2019-11-01
220425;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;11;1;11710-164;82,6100;27;11710;15;8805;2019-11-01
299000;1986;2019;올림픽로4길;00015;00000;11710;01;0;4169439; 잠실동;0086;0000;11710;10100;1;아시아선수촌아파트;11;2;11710-158;151,0080;86;11710;6;6534;2019-11-02
190000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;11;2;11710-6346;84,9700;19;11710;6;7379;2019-11-02
190000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;11;2;11710-6346;84,8000;19;11710;15;7393;2019-11-02
185000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;11;2;11710-6346;84,8000;19;11710;3;7199;2019-11-02
200000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;11;2;11710-6346;84,8000;19;11710;13;7783;2019-11-02
183500;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;11;2;11710-6249;84,9900;22;11710;3;7124;2019-11-02
160000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;11;2;11710-6249;59,9900;22;11710;16;8801;2019-11-02
177000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;11;2;11710-6028;84,8300;35;11710;3;6885;2019-11-02
156000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;11;2;11710-6028;59,8800;35;11710;14;8597;2019-11-02
158000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;11;2;11710-6028;59,8800;35;11710;14;8707;2019-11-02
180000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;11;2;11710-5957;84,8200;44;11710;21;7003;2019-11-02
180000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;11;2;11710-5957;84,8200;44;11710;13;7003;2019-11-02
203000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;11;2;11710-5957;116,1900;44;11710;5;5765;2019-11-02
98000;2005;2019;올림픽로;00074;00000;11710;01;0;3123023; 잠실동;0175;0004;11710;10100;1;잠실월드메르디앙;11;2;11710-5571;82,8300;175-4;11710;10;3904;2019-11-02
201000;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;11;2;11710-164;76,5000;27;11710;1;8670;2019-11-02
203500;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;11;2;11710-164;76,5000;27;11710;12;8778;2019-11-02
203000;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;11;2;11710-164;76,5000;27;11710;12;8756;2019-11-02
235000;1981;2019;올림픽로4길;00042;00000;11710;01;0;4169439; 잠실동;0101;0001;11710;10100;1;우성아파트;11;2;11710-159;160,7400;101-1;11710;7;4824;2019-11-02
210000;1981;2019;올림픽로4길;00042;00000;11710;01;0;4169439; 잠실동;0101;0001;11710;10100;1;우성아파트;11;2;11710-159;131,0800;101-1;11710;10;5286;2019-11-02
177000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;11;3;11710-5957;84,8200;44;11710;28;6886;2019-11-03
201500;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;11;4;11710-164;76,5000;27;11710;8;8692;2019-11-04
160000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;11;4;11710-6346;59,9600;19;11710;19;8805;2019-11-04
185000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;11;4;11710-6249;84,9900;22;11710;7;7183;2019-11-04
184500;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;11;4;11710-6028;84,8300;35;11710;26;7177;2019-11-04
210000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;11;4;11710-5957;136,7400;44;11710;22;5068;2019-11-04
204060;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;11;4;11710-164;76,5000;27;11710;6;8802;2019-11-04
226425;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;11;4;11710-164;82,6100;27;11710;7;9044;2019-11-04
360000;1986;2019;올림픽로4길;00015;00000;11710;01;0;4169439; 잠실동;0086;0000;11710;10100;1;아시아선수촌아파트;11;5;11710-158;178,3250;86;11710;13;6661;2019-11-05
165000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;11;5;11710-6346;59,9600;19;11710;15;9081;2019-11-05
182500;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;11;5;11710-6346;84,8000;19;11710;3;7102;2019-11-05
96000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;11;5;11710-6249;27,6800;22;11710;11;11445;2019-11-05
181000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;11;5;11710-6028;84,8300;35;11710;6;7041;2019-11-05
190000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;11;5;11710-6028;84,8300;35;11710;17;7391;2019-11-05
182000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;11;5;11710-6028;84,8300;35;11710;14;7080;2019-11-05
219500;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;11;5;11710-5957;135,8200;44;11710;18;5333;2019-11-05
218425;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;11;5;11710-164;81,7500;27;11710;9;8817;2019-11-05
200000;1981;2019;올림픽로4길;00042;00000;11710;01;0;4169439; 잠실동;0101;0001;11710;10100;1;우성아파트;11;6;11710-159;131,0800;101-1;11710;1;5035;2019-11-06
168000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;11;6;11710-6346;59,9600;19;11710;20;9246;2019-11-06
167000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;11;6;11710-6346;59,9600;19;11710;9;9191;2019-11-06
191800;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;11;6;11710-6249;84,9900;22;11710;19;7447;2019-11-06
250000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;11;6;11710-6249;124,2200;22;11710;8;6641;2019-11-06
245000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;11;6;11710-6028;149,4500;35;11710;7;5409;2019-11-06
183000;2005;2019;올림픽로;00212;00000;11710;01;0;3123023; 잠실동;0040;0000;11710;10100;1;갤러리아팰리스;11;6;11710-281;151,1890;40;11710;20;3994;2019-11-06
200000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;11;7;11710-5957;116,1900;44;11710;6;5680;2019-11-07
185000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;11;7;11710-6346;84,9700;19;11710;2;7184;2019-11-07
160000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;11;7;11710-6346;59,9600;19;11710;3;8805;2019-11-07
201000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;11;7;11710-6346;84,8000;19;11710;27;7821;2019-11-07
185000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;11;7;11710-6249;84,9900;22;11710;8;7183;2019-11-07
210000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;11;7;11710-6028;114,7000;35;11710;9;6041;2019-11-07
180000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;11;7;11710-6028;84,8300;35;11710;13;7002;2019-11-07
172000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;11;7;11710-6028;84,8300;35;11710;1;6691;2019-11-07
196000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;11;7;11710-5957;116,1900;44;11710;16;5566;2019-11-07
204560;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;11;8;11710-164;76,5000;27;11710;10;8824;2019-11-08
189500;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;11;8;11710-6028;84,8300;35;11710;22;7371;2019-11-08
153000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;11;8;11710-6028;59,8800;35;11710;24;8431;2019-11-08
202000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;11;8;11710-5957;135,8200;44;11710;2;4907;2019-11-08
185000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;11;9;11710-6028;84,8300;35;11710;26;7196;2019-11-09
190000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;11;9;11710-6346;84,8000;19;11710;6;7393;2019-11-09
197000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;11;9;11710-6346;84,8000;19;11710;11;7666;2019-11-09
195000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;11;9;11710-6346;84,8000;19;11710;23;7588;2019-11-09
192000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;11;9;11710-6346;84,8000;19;11710;25;7471;2019-11-09
159000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;11;9;11710-6249;59,9900;22;11710;25;8746;2019-11-09
235000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;11;9;11710-6249;124,2200;22;11710;30;6242;2019-11-09
195000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;11;9;11710-6028;84,8300;35;11710;11;7585;2019-11-09
203500;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;11;11;11710-164;76,5000;27;11710;10;8778;2019-11-11
197000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;11;11;11710-6249;84,9900;22;11710;20;7649;2019-11-11
210000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;11;11;11710-6249;84,9900;22;11710;18;8153;2019-11-11
108800;1990;2019;백제고분로18길;00007;00000;11710;01;0;4169170; 잠실동;0331;0000;11710;10100;1;현대;11;11;11710-165;84,6800;331;11710;13;4239;2019-11-11
158500;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;11;12;11710-6028;59,8800;35;11710;11;8734;2019-11-12
210000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;11;12;11710-6346;84,8000;19;11710;18;8172;2019-11-12
200000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;11;12;11710-6346;84,8000;19;11710;11;7783;2019-11-12
